transect,quad,species,height_mm,mxdiam_mm,flws,frts,buds,data_notes,data_entry_notes,,,,,,,,,,,,,,,,,,
TM-27,5,casmer,90,495,8,5,1,,,,,,,,,,,,,,,,,,,,
TM-27,5,casmer,110,240,5,1,0,,,,,,,,,,,,,,,,,,,,
TM-27,6,phyemp,170,390,0,0,11,,,,,,,,,,,,,,,,,,,,
TM-27,6,phyemp,230,840,18,0,28,,,,,,,,,,,,,,,,,,,,
TM-27,6,vacova,110,180,3,1,0,,,,,,,,,,,,,,,,,,,,
TM-27,6,vacova,75,80,1,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,6,vacova,55,30,1,1,0,,,,,,,,,,,,,,,,,,,,
TM-27,6,vacova,55,40,0,3,0,,,,,,,,,,,,,,,,,,,,
TM-27,6,vacova,150,530,1,5,0,,,,,,,,,,,,,,,,,,,,
TM-27,6,casmer,120,210,6,3,4,,,,,,,,,,,,,,,,,,,,
TM-27,6,casmer,150,840,28,0,5,,,,,,,,,,,,,,,,,,,,
TM-27,7,phyemp,195,140,4,0,5,,,,,,,,,,,,,,,,,,,,
TM-27,7,phyemp,300,950,58,7,45,,,,,,,,,,,,,,,,,,,,
TM-27,7,vacova,140,360,1,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,7,vacova,115,110,0,4,0,,,,,,,,,,,,,,,,,,,,
TM-27,7,vacova,200,800,4,15,1,,,,,,,,,,,,,,,,,,,,
TM-27,7,casmer,175,195,3,2,0,,,,,,,,,,,,,,,,,,,,
TM-27,7,casmer,145,150,2,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,7,casmer,160,570,48,6,1,,,,,,,,,,,,,,,,,,,,
TM-27,8,phyemp,80,110,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,8,phyemp,65,85,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,8,phyemp,170,210,16,2,3,,,,,,,,,,,,,,,,,,,,
TM-27,8,vacova,30,20,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,8,vacova,30,50,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,8,vacova,85,140,4,4,1,,,,,,,,,,,,,,,,,,,,
TM-27,8,vacova,65,70,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,8,vacova,45,80,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,8,casmer,70,230,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,8,casmer,130,450,11,0,5,,,,,,,,,,,,,,,,,,,,
TM-27,8,casmer,120,300,42,9,0,,,,,,,,,,,,,,,,,,,,
TM-27,8,carspp,20,50,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,8,carspp,25,55,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,9,phyemp,30,55,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,9,phyemp,85,100,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,9,phyemp,160,120,1,3,2,,,,,,,,,,,,,,,,,,,,
TM-27,9,phyemp,130,50,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,9,phyemp,80,80,4,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,9,vacova,15,20,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,9,vacova,35,80,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,9,casmer,55,45,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,9,casmer,30,50,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,9,casmer,85,85,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,9,casmer,55,50,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,9,casmer,70,45,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,10,phyemp,50,90,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,10,phyemp,45,105,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,10,phyemp,170,125,2,3,1,,,,,,,,,,,,,,,,,,,,
TM-27,10,phyemp,35,50,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,10,phyemp,40,100,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,10,vacova,35,60,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,10,vacova,55,70,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,10,vacova,45,35,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,10,vacova,35,50,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,10,vacova,45,130,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,10,casmer,45,45,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,10,casmer,65,60,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,10,casmer,130,90,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-27,10,casmer,135,65,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,10,phyemp,230,750,5,0,20,,,,,,,,,,,,,,,,,,,,
TM-28,10,phyemp,220,730,6,0,24,,,,,,,,,,,,,,,,,,,,
TM-28,10,casmer,250,710,25,9,0,,,,,,,,,,,,,,,,,,,,
TM-28,10,casmer,170,550,5,2,0,,,,,,,,,,,,,,,,,,,,
TM-28,10,vacova,110,210,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,10,vacova,120,90,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,10,vacova,100,170,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,1,vacova,102,197,4,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,1,vacova,68,74,3,2,0,,,,,,,,,,,,,,,,,,,,
TM-28,1,vacova,119,437,11,1,0,,,,,,,,,,,,,,,,,,,,
TM-28,1,vacova,63,97,2,4,0,,,,,,,,,,,,,,,,,,,,
TM-28,1,phyemp,151,192,0,0,3,,,,,,,,,,,,,,,,,,,,
TM-28,1,phyemp,157,362,0,0,8,,,,,,,,,,,,,,,,,,,,
TM-28,1,phyemp,187,718,0,0,10,,,,,,,,,,,,,,,,,,,,
TM-28,1,casmer,133,362,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,1,casmer,176,718,18,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,1,vacova,87,279,1,4,0,,,,,,,,,,,,,,,,,,,,
TM-28,1,phyemp,472,156,0,0,3,,,,,,,,,,,,,,,,,,,,
TM-28,2,casmer,71,324,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,2,phyemp,165,324,3,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,2,casmer,176,651,4,1,1,,,,,,,,,,,,,,,,,,,,
TM-28,2,phyemp,198,651,8,3,7,,,,,,,,,,,,,,,,,,,,
TM-28,2,vacova,151,651,2,0,1,,,,,,,,,,,,,,,,,,,,
TM-28,2,vacova,48,161,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,2,casmer,153,503,8,2,1,,,,,,,,,,,,,,,,,,,,
TM-28,2,phyemp,146,503,0,0,7,,,,,,,,,,,,,,,,,,,,
TM-28,2,vacova,144,64,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,2,vacova,162,93,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,3,phyemp,228,786,49,1,31,,,,,,,,,,,,,,,,,,,,
TM-28,3,vacova,150,568,1,0,2,,,,,,,,,,,,,,,,,,,,
TM-28,3,vacova,58,108,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,3,vacova,104,475,2,5,NA,,No buds given,,,,,,,,,,,,,,,,,,
TM-28,3,casmer,149,580,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,3,phyemp,167,580,4,0,5,,,,,,,,,,,,,,,,,,,,
TM-28,3,vacova,121,201,1,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,4,vacova,52,53,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,4,phyemp,175,1120,8,2,21,,,,,,,,,,,,,,,,,,,,
TM-28,4,casmer,182,1120,5,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,4,vacova,80,200,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,4,vacova,92,535,5,2,0,,,,,,,,,,,,,,,,,,,,
TM-28,5,casmer,104,468,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,5,casmer,70,110,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,5,phyemp,155,152,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,5,phyemp,150,227,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,5,vacova,68,170,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,5,vacova,70,300,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,5,phyemp,156,325,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,5,vacova,66,210,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,5,vacova,75,146,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,5,phyemp,140,150,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,5,casmer,105,660,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,5,casmer,80,146,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,5,vacova,45,46,1,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,5,casmer,70,537,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,5,phyemp,256,162,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,6,vacova,78,35,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,6,vacova,56,148,2,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,6,vacova,87,110,2,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,6,vacova,138,250,0,2,0,,,,,,,,,,,,,,,,,,,,
TM-28,6,vacova,165,790,1,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,6,phyemp,210,1120,5,2,6,,,,,,,,,,,,,,,,,,,,
TM-28,6,casmer,130,1120,6,4,1,,,,,,,,,,,,,,,,,,,,
TM-28,7,phyemp,188,1120,8,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,7,vacova,225,1120,15,12,0,,,,,,,,,,,,,,,,,,,,
TM-28,7,casmer,130,1120,13,0,1,,,,,,,,,,,,,,,,,,,,
TM-28,8,vacova,136,550,1,1,0,,,,,,,,,,,,,,,,,,,,
TM-28,8,vacova,104,80,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,8,vacova,122,234,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,8,phyemp,232,732,9,4,6,,,,,,,,,,,,,,,,,,,,
TM-28,8,vacova,118,255,3,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,8,casmer,172,780,31,3,8,,,,,,,,,,,,,,,,,,,,
TM-28,9,phyemp,161,570,13,0,19,,,,,,,,,,,,,,,,,,,,
TM-28,9,vacova,84,140,2,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,9,vacova,113,189,1,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,9,vacova,101,294,2,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,9,phyemp,193,500,6,0,8,,,,,,,,,,,,,,,,,,,,
TM-28,9,vacova,125,164,0,0,0,,,,,,,,,,,,,,,,,,,,
TM-28,9,casmer,120,570,6,0,5,,,,,,,,,,,,,,,,,,,,
TM-28,9,vacova,19,580,7,0,8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
